shard_id,projection_id,hf_module_path,sim_module_path,sim_layer,target_gpt2_block,qkv_component,sim_input_start,sim_input_end,sim_output_start,sim_output_end,canonical_row_start,canonical_row_end,canonical_col_start,canonical_col_end,tile_id,tier_id,policy,placement_seed,weights_in_shard,weights_in_projection,shard_weight,sensitivity_score
decoder_stack.layers.0.ffn2#r4c0,block_0/mlp.c_proj,transformer.h.0.mlp.c_proj,decoder_stack.layers.0.ffn2,0,0,,2048,2560,0,512,0,512,2048,2560,8,1,sequential,42,262144,2359296,0.1111111111111111,4.496658314707527
decoder_stack.layers.0.ffn2#r4c1,block_0/mlp.c_proj,transformer.h.0.mlp.c_proj,decoder_stack.layers.0.ffn2,0,0,,2048,2560,512,768,512,768,2048,2560,9,1,sequential,42,131072,2359296,0.05555555555555555,4.496658314707527
decoder_stack.layers.0.ffn2#r5c0,block_0/mlp.c_proj,transformer.h.0.mlp.c_proj,decoder_stack.layers.0.ffn2,0,0,,2560,3072,0,512,0,512,2560,3072,10,1,sequential,42,262144,2359296,0.1111111111111111,4.496658314707527
decoder_stack.layers.0.ffn2#r5c1,block_0/mlp.c_proj,transformer.h.0.mlp.c_proj,decoder_stack.layers.0.ffn2,0,0,,2560,3072,512,768,512,768,2560,3072,11,1,sequential,42,131072,2359296,0.05555555555555555,4.496658314707527
decoder_stack.layers.1.q_proj_out#r0c0,block_2/attn.c_attn,transformer.h.2.attn.c_attn,decoder_stack.layers.1.q_proj_out,1,2,Q,0,512,0,512,0,512,0,512,16,0,sequential,42,262144,1769472,0.14814814814814814,1.7787354935574413
decoder_stack.layers.1.q_proj_out#r0c1,block_2/attn.c_attn,transformer.h.2.attn.c_attn,decoder_stack.layers.1.q_proj_out,1,2,Q,0,512,512,768,512,768,0,512,17,0,sequential,42,131072,1769472,0.07407407407407407,1.7787354935574413
decoder_stack.layers.1.q_proj_out#r1c0,block_2/attn.c_attn,transformer.h.2.attn.c_attn,decoder_stack.layers.1.q_proj_out,1,2,Q,512,768,0,512,0,512,512,768,18,0,sequential,42,131072,1769472,0.07407407407407407,1.7787354935574413
decoder_stack.layers.1.q_proj_out#r1c1,block_2/attn.c_attn,transformer.h.2.attn.c_attn,decoder_stack.layers.1.q_proj_out,1,2,Q,512,768,512,768,512,768,512,768,19,0,sequential,42,65536,1769472,0.037037037037037035,1.7787354935574413
decoder_stack.layers.1.k_proj_out#r0c0,block_2/attn.c_attn,transformer.h.2.attn.c_attn,decoder_stack.layers.1.k_proj_out,1,2,K,0,512,0,512,768,1280,0,512,20,0,sequential,42,262144,1769472,0.14814814814814814,1.7787354935574413
decoder_stack.layers.1.k_proj_out#r0c1,block_2/attn.c_attn,transformer.h.2.attn.c_attn,decoder_stack.layers.1.k_proj_out,1,2,K,0,512,512,768,1280,1536,0,512,21,0,sequential,42,131072,1769472,0.07407407407407407,1.7787354935574413
decoder_stack.layers.1.k_proj_out#r1c0,block_2/attn.c_attn,transformer.h.2.attn.c_attn,decoder_stack.layers.1.k_proj_out,1,2,K,512,768,0,512,768,1280,512,768,22,0,sequential,42,131072,1769472,0.07407407407407407,1.7787354935574413
decoder_stack.layers.1.k_proj_out#r1c1,block_2/attn.c_attn,transformer.h.2.attn.c_attn,decoder_stack.layers.1.k_proj_out,1,2,K,512,768,512,768,1280,1536,512,768,23,0,sequential,42,65536,1769472,0.037037037037037035,1.7787354935574413
decoder_stack.layers.1.v_proj_out#r0c0,block_2/attn.c_attn,transformer.h.2.attn.c_attn,decoder_stack.layers.1.v_proj_out,1,2,V,0,512,0,512,1536,2048,0,512,24,0,sequential,42,262144,1769472,0.14814814814814814,1.7787354935574413
decoder_stack.layers.1.v_proj_out#r0c1,block_2/attn.c_attn,transformer.h.2.attn.c_attn,decoder_stack.layers.1.v_proj_out,1,2,V,0,512,512,768,2048,2304,0,512,25,0,sequential,42,131072,1769472,0.07407407407407407,1.7787354935574413
decoder_stack.layers.1.v_proj_out#r1c0,block_2/attn.c_attn,transformer.h.2.attn.c_attn,decoder_stack.layers.1.v_proj_out,1,2,V,512,768,0,512,1536,2048,512,768,26,0,sequential,42,131072,1769472,0.07407407407407407,1.7787354935574413
decoder_stack.layers.1.v_proj_out#r1c1,block_2/attn.c_attn,transformer.h.2.attn.c_attn,decoder_stack.layers.1.v_proj_out,1,2,V,512,768,512,768,2048,2304,512,768,27,0,sequential,42,65536,1769472,0.037037037037037035,1.7787354935574413
decoder_stack.layers.1.out_proj#r0c0,block_1/attn.c_proj,transformer.h.1.attn.c_proj,decoder_stack.layers.1.out_proj,1,1,,0,512,0,512,0,512,0,512,28,0,sequential,42,262144,589824,0.4444444444444444,0.3935577137229167
decoder_stack.layers.1.out_proj#r0c1,block_1/attn.c_proj,transformer.h.1.attn.c_proj,decoder_stack.layers.1.out_proj,1,1,,0,512,512,768,512,768,0,512,29,0,sequential,42,131072,589824,0.2222222222222222,0.3935577137229167
decoder_stack.layers.1.out_proj#r1c0,block_1/attn.c_proj,transformer.h.1.attn.c_proj,decoder_stack.layers.1.out_proj,1,1,,512,768,0,512,0,512,512,768,30,0,sequential,42,131072,589824,0.2222222222222222,0.3935577137229167
decoder_stack.layers.1.out_proj#r1c1,block_1/attn.c_proj,transformer.h.1.attn.c_proj,decoder_stack.layers.1.out_proj,1,1,,512,768,512,768,512,768,512,768,31,0,sequential,42,65536,589824,0.1111111111111111,0.3935577137229167
decoder_stack.layers.1.ffn1#r0c0,block_1/mlp.c_fc,transformer.h.1.mlp.c_fc,decoder_stack.layers.1.ffn1,1,1,,0,512,0,512,0,512,0,512,32,0,sequential,42,262144,2359296,0.1111111111111111,1.290026538938735
decoder_stack.layers.1.ffn1#r0c1,block_1/mlp.c_fc,transformer.h.1.mlp.c_fc,decoder_stack.layers.1.ffn1,1,1,,0,512,512,1024,512,1024,0,512,33,0,sequential,42,262144,2359296,0.1111111111111111,1.290026538938735
decoder_stack.layers.1.ffn1#r0c2,block_1/mlp.c_fc,transformer.h.1.mlp.c_fc,decoder_stack.layers.1.ffn1,1,1,,0,512,1024,1536,1024,1536,0,512,34,0,sequential,42,262144,2359296,0.1111111111111111,1.290026538938735
decoder_stack.layers.1.ffn1#r0c3,block_1/mlp.c_fc,transformer.h.1.mlp.c_fc,decoder_stack.layers.1.ffn1,1,1,,0,512,1536,2048,1536,2048,0,512,35,0,sequential,42,262144,2359296,0.1111111111111111,1.290026538938735
decoder_stack.layers.1.ffn1#r0c4,block_1/mlp.c_fc,transformer.h.1.mlp.c_fc,decoder_stack.layers.1.ffn1,1,1,,0,512,2048,2560,2048,2560,0,512,4,2,sequential,42,262144,2359296,0.1111111111111111,1.290026538938735
decoder_stack.layers.1.ffn1#r0c5,block_1/mlp.c_fc,transformer.h.1.mlp.c_fc,decoder_stack.layers.1.ffn1,1,1,,0,512,2560,3072,2560,3072,0,512,5,2,sequential,42,262144,2359296,0.1111111111111111,1.290026538938735
decoder_stack.layers.1.ffn1#r1c0,block_1/mlp.c_fc,transformer.h.1.mlp.c_fc,decoder_stack.layers.1.ffn1,1,1,,512,768,0,512,0,512,512,768,6,2,sequential,42,131072,2359296,0.05555555555555555,1.290026538938735
decoder_stack.layers.1.ffn1#r1c1,block_1/mlp.c_fc,transformer.h.1.mlp.c_fc,decoder_stack.layers.1.ffn1,1,1,,512,768,512,1024,512,1024,512,768,7,2,sequential,42,131072,2359296,0.05555555555555555,1.290026538938735
decoder_stack.layers.1.ffn1#r1c2,block_1/mlp.c_fc,transformer.h.1.mlp.c_fc,decoder_stack.layers.1.ffn1,1,1,,512,768,1024,1536,1024,1536,512,768,8,2,sequential,42,131072,2359296,0.05555555555555555,1.290026538938735
decoder_stack.layers.1.ffn1#r1c3,block_1/mlp.c_fc,transformer.h.1.mlp.c_fc,decoder_stack.layers.1.ffn1,1,1,,512,768,1536,2048,1536,2048,512,768,9,2,sequential,42,131072,2359296,0.05555555555555555,1.290026538938735
decoder_stack.layers.1.ffn1#r1c4,block_1/mlp.c_fc,transformer.h.1.mlp.c_fc,decoder_stack.layers.1.ffn1,1,1,,512,768,2048,2560,2048,2560,512,768,10,2,sequential,42,131072,2359296,0.05555555555555555,1.290026538938735
decoder_stack.layers.1.ffn1#r1c5,block_1/mlp.c_fc,transformer.h.1.mlp.c_fc,decoder_stack.layers.1.ffn1,1,1,,512,768,2560,3072,2560,3072,512,768,11,2,sequential,42,131072,2359296,0.05555555555555555,1.290026538938735
decoder_stack.layers.1.ffn2#r0c0,block_1/mlp.c_proj,transformer.h.1.mlp.c_proj,decoder_stack.layers.1.ffn2,1,1,,0,512,0,512,0,512,0,512,36,0,sequential,42,262144,2359296,0.1111111111111111,1.2110609606543832
decoder_stack.layers.1.ffn2#r0c1,block_1/mlp.c_proj,transformer.h.1.mlp.c_proj,decoder_stack.layers.1.ffn2,1,1,,0,512,512,768,512,768,0,512,37,0,sequential,42,131072,2359296,0.05555555555555555,1.2110609606543832
decoder_stack.layers.1.ffn2#r1c0,block_1/mlp.c_proj,transformer.h.1.mlp.c_proj,decoder_stack.layers.1.ffn2,1,1,,512,1024,0,512,0,512,512,1024,38,0,sequential,42,262144,2359296,0.1111111111111111,1.2110609606543832
decoder_stack.layers.1.ffn2#r1c1,block_1/mlp.c_proj,transformer.h.1.mlp.c_proj,decoder_stack.layers.1.ffn2,1,1,,512,1024,512,768,512,768,512,1024,39,0,sequential,42,131072,2359296,0.05555555555555555,1.2110609606543832
decoder_stack.layers.1.ffn2#r2c0,block_1/mlp.c_proj,transformer.h.1.mlp.c_proj,decoder_stack.layers.1.ffn2,1,1,,1024,1536,0,512,0,512,1024,1536,4,3,sequential,42,262144,2359296,0.1111111111111111,1.2110609606543832
decoder_stack.layers.1.ffn2#r2c1,block_1/mlp.c_proj,transformer.h.1.mlp.c_proj,decoder_stack.layers.1.ffn2,1,1,,1024,1536,512,768,512,768,1024,1536,5,3,sequential,42,131072,2359296,0.05555555555555555,1.2110609606543832
decoder_stack.layers.1.ffn2#r3c0,block_1/mlp.c_proj,transformer.h.1.mlp.c_proj,decoder_stack.layers.1.ffn2,1,1,,1536,2048,0,512,0,512,1536,2048,6,3,sequential,42,262144,2359296,0.1111111111111111,1.2110609606543832
decoder_stack.layers.1.ffn2#r3c1,block_1/mlp.c_proj,transformer.h.1.mlp.c_proj,decoder_stack.layers.1.ffn2,1,1,,1536,2048,512,768,512,768,1536,2048,7,3,sequential,42,131072,2359296,0.05555555555555555,1.2110609606543832
decoder_stack.layers.1.ffn2#r4c0,block_1/mlp.c_proj,transformer.h.1.mlp.c_proj,decoder_stack.layers.1.ffn2,1,1,,2048,2560,0,512,0,512,2048,2560,8,3,sequential,42,262144,2359296,0.1111111111111111,1.2110609606543832
decoder_stack.layers.1.ffn2#r4c1,block_1/mlp.c_proj,transformer.h.1.mlp.c_proj,decoder_stack.layers.1.ffn2,1,1,,2048,2560,512,768,512,768,2048,2560,9,3,sequential,42,131072,2359296,0.05555555555555555,1.2110609606543832
decoder_stack.layers.1.ffn2#r5c0,block_1/mlp.c_proj,transformer.h.1.mlp.c_proj,decoder_stack.layers.1.ffn2,1,1,,2560,3072,0,512,0,512,2560,3072,10,3,sequential,42,262144,2359296,0.1111111111111111,1.2110609606543832
decoder_stack.layers.1.ffn2#r5c1,block_1/mlp.c_proj,transformer.h.1.mlp.c_proj,decoder_stack.layers.1.ffn2,1,1,,2560,3072,512,768,512,768,2560,3072,11,3,sequential,42,131072,2359296,0.05555555555555555,1.2110609606543832
decoder_stack.layers.2.q_proj_out#r0c0,block_3/attn.c_attn,transformer.h.3.attn.c_attn,decoder_stack.layers.2.q_proj_out,2,3,Q,0,512,0,512,0,512,0,512,40,0,sequential,42,262144,1769472,0.14814814814814814,0.6515651177712506
decoder_stack.layers.2.q_proj_out#r0c1,block_3/attn.c_attn,transformer.h.3.attn.c_attn,decoder_stack.layers.2.q_proj_out,2,3,Q,0,512,512,768,512,768,0,512,41,0,sequential,42,131072,1769472,0.07407407407407407,0.6515651177712506
decoder_stack.layers.2.q_proj_out#r1c0,block_3/attn.c_attn,transformer.h.3.attn.c_attn,decoder_stack.layers.2.q_proj_out,2,3,Q,512,768,0,512,0,512,512,768,42,0,sequential,42,131072,1769472,0.07407407407407407,0.6515651177712506
decoder_stack.layers.2.q_proj_out#r1c1,block_3/attn.c_attn,transformer.h.3.attn.c_attn,decoder_stack.layers.2.q_proj_out,2,3,Q,512,768,512,768,512,768,512,768,43,0,sequential,42,65536,1769472,0.037037037037037035,0.6515651177712506
decoder_stack.layers.2.k_proj_out#r0c0,block_3/attn.c_attn,transformer.h.3.attn.c_attn,decoder_stack.layers.2.k_proj_out,2,3,K,0,512,0,512,768,1280,0,512,44,0,sequential,42,262144,1769472,0.14814814814814814,0.6515651177712506
decoder_stack.layers.2.k_proj_out#r0c1,block_3/attn.c_attn,transformer.h.3.attn.c_attn,decoder_stack.layers.2.k_proj_out,2,3,K,0,512,512,768,1280,1536,0,512,45,0,sequential,42,131072,1769472,0.07407407407407407,0.6515651177712506
decoder_stack.layers.2.k_proj_out#r1c0,block_3/attn.c_attn,transformer.h.3.attn.c_attn,decoder_stack.layers.2.k_proj_out,2,3,K,512,768,0,512,768,1280,512,768,46,0,sequential,42,131072,1769472,0.07407407407407407,0.6515651177712506
decoder_stack.layers.2.k_proj_out#r1c1,block_3/attn.c_attn,transformer.h.3.attn.c_attn,decoder_stack.layers.2.k_proj_out,2,3,K,512,768,512,768,1280,1536,512,768,47,0,sequential,42,65536,1769472,0.037037037037037035,0.6515651177712506
decoder_stack.layers.2.v_proj_out#r0c0,block_3/attn.c_attn,transformer.h.3.attn.c_attn,decoder_stack.layers.2.v_proj_out,2,3,V,0,512,0,512,1536,2048,0,512,48,0,sequential,42,262144,1769472,0.14814814814814814,0.6515651177712506
decoder_stack.layers.2.v_proj_out#r0c1,block_3/attn.c_attn,transformer.h.3.attn.c_attn,decoder_stack.layers.2.v_proj_out,2,3,V,0,512,512,768,2048,2304,0,512,49,0,sequential,42,131072,1769472,0.07407407407407407,0.6515651177712506
decoder_stack.layers.2.v_proj_out#r1c0,block_3/attn.c_attn,transformer.h.3.attn.c_attn,decoder_stack.layers.2.v_proj_out,2,3,V,512,768,0,512,1536,2048,512,768,50,0,sequential,42,131072,1769472,0.07407407407407407,0.6515651177712506
decoder_stack.layers.2.v_proj_out#r1c1,block_3/attn.c_attn,transformer.h.3.attn.c_attn,decoder_stack.layers.2.v_proj_out,2,3,V,512,768,512,768,2048,2304,512,768,51,0,sequential,42,65536,1769472,0.037037037037037035,0.6515651177712506
decoder_stack.layers.2.out_proj#r0c0,block_2/attn.c_proj,transformer.h.2.attn.c_proj,decoder_stack.layers.2.out_proj,2,2,,0,512,0,512,0,512,0,512,52,0,sequential,42,262144,589824,0.4444444444444444,0.14741466404128117
decoder_stack.layers.2.out_proj#r0c1,block_2/attn.c_proj,transformer.h.2.attn.c_proj,decoder_stack.layers.2.out_proj,2,2,,0,512,512,768,512,768,0,512,53,0,sequential,42,131072,589824,0.2222222222222222,0.14741466404128117
decoder_stack.layers.2.out_proj#r1c0,block_2/attn.c_proj,transformer.h.2.attn.c_proj,decoder_stack.layers.2.out_proj,2,2,,512,768,0,512,0,512,512,768,54,0,sequential,42,131072,589824,0.2222222222222222,0.14741466404128117
decoder_stack.layers.2.out_proj#r1c1,block_2/attn.c_proj,transformer.h.2.attn.c_proj,decoder_stack.layers.2.out_proj,2,2,,512,768,512,768,512,768,512,768,55,0,sequential,42,65536,589824,0.1111111111111111,0.14741466404128117
decoder_stack.layers.2.ffn1#r0c0,block_2/mlp.c_fc,transformer.h.2.mlp.c_fc,decoder_stack.layers.2.ffn1,2,2,,0,512,0,512,0,512,0,512,56,0,sequential,42,262144,2359296,0.1111111111111111,2.481946720853802
decoder_stack.layers.2.ffn1#r0c1,block_2/mlp.c_fc,transformer.h.2.mlp.c_fc,decoder_stack.layers.2.ffn1,2,2,,0,512,512,1024,512,1024,0,512,57,0,sequential,42,262144,2359296,0.1111111111111111,2.481946720853802
decoder_stack.layers.2.ffn1#r0c2,block_2/mlp.c_fc,transformer.h.2.mlp.c_fc,decoder_stack.layers.2.ffn1,2,2,,0,512,1024,1536,1024,1536,0,512,58,0,sequential,42,262144,2359296,0.1111111111111111,2.481946720853802
decoder_stack.layers.2.ffn1#r0c3,block_2/mlp.c_fc,transformer.h.2.mlp.c_fc,decoder_stack.layers.2.ffn1,2,2,,0,512,1536,2048,1536,2048,0,512,59,0,sequential,42,262144,2359296,0.1111111111111111,2.481946720853802
decoder_stack.layers.2.ffn1#r0c4,block_2/mlp.c_fc,transformer.h.2.mlp.c_fc,decoder_stack.layers.2.ffn1,2,2,,0,512,2048,2560,2048,2560,0,512,4,4,sequential,42,262144,2359296,0.1111111111111111,2.481946720853802
decoder_stack.layers.2.ffn1#r0c5,block_2/mlp.c_fc,transformer.h.2.mlp.c_fc,decoder_stack.layers.2.ffn1,2,2,,0,512,2560,3072,2560,3072,0,512,5,4,sequential,42,262144,2359296,0.1111111111111111,2.481946720853802
decoder_stack.layers.2.ffn1#r1c0,block_2/mlp.c_fc,transformer.h.2.mlp.c_fc,decoder_stack.layers.2.ffn1,2,2,,512,768,0,512,0,512,512,768,6,4,sequential,42,131072,2359296,0.05555555555555555,2.481946720853802
decoder_stack.layers.2.ffn1#r1c1,block_2/mlp.c_fc,transformer.h.2.mlp.c_fc,decoder_stack.layers.2.ffn1,2,2,,512,768,512,1024,512,1024,512,768,7,4,sequential,42,131072,2359296,0.05555555555555555,2.481946720853802
decoder_stack.layers.2.ffn1#r1c2,block_2/mlp.c_fc,transformer.h.2.mlp.c_fc,decoder_stack.layers.2.ffn1,2,2,,512,768,1024,1536,1024,1536,512,768,8,4,sequential,42,131072,2359296,0.05555555555555555,2.481946720853802
decoder_stack.layers.2.ffn1#r1c3,block_2/mlp.c_fc,transformer.h.2.mlp.c_fc,decoder_stack.layers.2.ffn1,2,2,,512,768,1536,2048,1536,2048,512,768,9,4,sequential,42,131072,2359296,0.05555555555555555,2.481946720853802
decoder_stack.layers.2.ffn1#r1c4,block_2/mlp.c_fc,transformer.h.2.mlp.c_fc,decoder_stack.layers.2.ffn1,2,2,,512,768,2048,2560,2048,2560,512,768,10,4,sequential,42,131072,2359296,0.05555555555555555,2.481946720853802
decoder_stack.layers.2.ffn1#r1c5,block_2/mlp.c_fc,transformer.h.2.mlp.c_fc,decoder_stack.layers.2.ffn1,2,2,,512,768,2560,3072,2560,3072,512,768,11,4,sequential,42,131072,2359296,0.05555555555555555,2.481946720853802
decoder_stack.layers.2.ffn2#r0c0,block_2/mlp.c_proj,transformer.h.2.mlp.c_proj,decoder_stack.layers.2.ffn2,2,2,,0,512,0,512,0,512,0,512,60,0,sequential,42,262144,2359296,0.1111111111111111,1.524258107683115
decoder_stack.layers.2.ffn2#r0c1,block_2/mlp.c_proj,transformer.h.2.mlp.c_proj,decoder_stack.layers.2.ffn2,2,2,,0,512,512,768,512,768,0,512,61,0,sequential,42,131072,2359296,0.05555555555555555,1.524258107683115
decoder_stack.layers.2.ffn2#r1c0,block_2/mlp.c_proj,transformer.h.2.mlp.c_proj,decoder_stack.layers.2.ffn2,2,2,,512,1024,0,512,0,512,512,1024,62,0,sequential,42,262144,2359296,0.1111111111111111,1.524258107683115
decoder_stack.layers.2.ffn2#r1c1,block_2/mlp.c_proj,transformer.h.2.mlp.c_proj,decoder_stack.layers.2.ffn2,2,2,,512,1024,512,768,512,768,512,1024,63,0,sequential,42,131072,2359296,0.05555555555555555,1.524258107683115
decoder_stack.layers.2.ffn2#r2c0,block_2/mlp.c_proj,transformer.h.2.mlp.c_proj,decoder_stack.layers.2.ffn2,2,2,,1024,1536,0,512,0,512,1024,1536,4,5,sequential,42,262144,2359296,0.1111111111111111,1.524258107683115
decoder_stack.layers.2.ffn2#r2c1,block_2/mlp.c_proj,transformer.h.2.mlp.c_proj,decoder_stack.layers.2.ffn2,2,2,,1024,1536,512,768,512,768,1024,1536,5,5,sequential,42,131072,2359296,0.05555555555555555,1.524258107683115
decoder_stack.layers.2.ffn2#r3c0,block_2/mlp.c_proj,transformer.h.2.mlp.c_proj,decoder_stack.layers.2.ffn2,2,2,,1536,2048,0,512,0,512,1536,2048,6,5,sequential,42,262144,2359296,0.1111111111111111,1.524258107683115
decoder_stack.layers.2.ffn2#r3c1,block_2/mlp.c_proj,transformer.h.2.mlp.c_proj,decoder_stack.layers.2.ffn2,2,2,,1536,2048,512,768,512,768,1536,2048,7,5,sequential,42,131072,2359296,0.05555555555555555,1.524258107683115
decoder_stack.layers.2.ffn2#r4c0,block_2/mlp.c_proj,transformer.h.2.mlp.c_proj,decoder_stack.layers.2.ffn2,2,2,,2048,2560,0,512,0,512,2048,2560,8,5,sequential,42,262144,2359296,0.1111111111111111,1.524258107683115
decoder_stack.layers.2.ffn2#r4c1,block_2/mlp.c_proj,transformer.h.2.mlp.c_proj,decoder_stack.layers.2.ffn2,2,2,,2048,2560,512,768,512,768,2048,2560,9,5,sequential,42,131072,2359296,0.05555555555555555,1.524258107683115
decoder_stack.layers.2.ffn2#r5c0,block_2/mlp.c_proj,transformer.h.2.mlp.c_proj,decoder_stack.layers.2.ffn2,2,2,,2560,3072,0,512,0,512,2560,3072,10,5,sequential,42,262144,2359296,0.1111111111111111,1.524258107683115
decoder_stack.layers.2.ffn2#r5c1,block_2/mlp.c_proj,transformer.h.2.mlp.c_proj,decoder_stack.layers.2.ffn2,2,2,,2560,3072,512,768,512,768,2560,3072,11,5,sequential,42,131072,2359296,0.05555555555555555,1.524258107683115
decoder_stack.layers.3.q_proj_out#r0c0,block_4/attn.c_attn,transformer.h.4.attn.c_attn,decoder_stack.layers.3.q_proj_out,3,4,Q,0,512,0,512,0,512,0,512,64,0,sequential,42,262144,1769472,0.14814814814814814,0.738783729916662
decoder_stack.layers.3.q_proj_out#r0c1,block_4/attn.c_attn,transformer.h.4.attn.c_attn,decoder_stack.layers.3.q_proj_out,3,4,Q,0,512,512,768,512,768,0,512,65,0,sequential,42,131072,1769472,0.07407407407407407,0.738783729916662
decoder_stack.layers.3.q_proj_out#r1c0,block_4/attn.c_attn,transformer.h.4.attn.c_attn,decoder_stack.layers.3.q_proj_out,3,4,Q,512,768,0,512,0,512,512,768,66,0,sequential,42,131072,1769472,0.07407407407407407,0.738783729916662
decoder_stack.layers.3.q_proj_out#r1c1,block_4/attn.c_attn,transformer.h.4.attn.c_attn,decoder_stack.layers.3.q_proj_out,3,4,Q,512,768,512,768,512,768,512,768,67,0,sequential,42,65536,1769472,0.037037037037037035,0.738783729916662
decoder_stack.layers.3.k_proj_out#r0c0,block_4/attn.c_attn,transformer.h.4.attn.c_attn,decoder_stack.layers.3.k_proj_out,3,4,K,0,512,0,512,768,1280,0,512,68,0,sequential,42,262144,1769472,0.14814814814814814,0.738783729916662
decoder_stack.layers.3.k_proj_out#r0c1,block_4/attn.c_attn,transformer.h.4.attn.c_attn,decoder_stack.layers.3.k_proj_out,3,4,K,0,512,512,768,1280,1536,0,512,69,0,sequential,42,131072,1769472,0.07407407407407407,0.738783729916662
decoder_stack.layers.3.k_proj_out#r1c0,block_4/attn.c_attn,transformer.h.4.attn.c_attn,decoder_stack.layers.3.k_proj_out,3,4,K,512,768,0,512,768,1280,512,768,70,0,sequential,42,131072,1769472,0.07407407407407407,0.738783729916662
decoder_stack.layers.3.k_proj_out#r1c1,block_4/attn.c_attn,transformer.h.4.attn.c_attn,decoder_stack.layers.3.k_proj_out,3,4,K,512,768,512,768,1280,1536,512,768,71,0,sequential,42,65536,1769472,0.037037037037037035,0.738783729916662
decoder_stack.layers.3.v_proj_out#r0c0,block_4/attn.c_attn,transformer.h.4.attn.c_attn,decoder_stack.layers.3.v_proj_out,3,4,V,0,512,0,512,1536,2048,0,512,12,1,sequential,42,262144,1769472,0.14814814814814814,0.738783729916662
decoder_stack.layers.3.v_proj_out#r0c1,block_4/attn.c_attn,transformer.h.4.attn.c_attn,decoder_stack.layers.3.v_proj_out,3,4,V,0,512,512,768,2048,2304,0,512,13,1,sequential,42,131072,1769472,0.07407407407407407,0.738783729916662
decoder_stack.layers.3.v_proj_out#r1c0,block_4/attn.c_attn,transformer.h.4.attn.c_attn,decoder_stack.layers.3.v_proj_out,3,4,V,512,768,0,512,1536,2048,512,768,14,1,sequential,42,131072,1769472,0.07407407407407407,0.738783729916662
